id,choice,answer,open_question,status,user_id,question_id,quiz_id,created_at,updated_at
3733,0,NULL,NULL,1,35,1199,86,2022-12-03 14:23:58,2022-12-03 14:23:58
3734,1,NULL,NULL,1,35,1205,86,2022-12-03 14:23:58,2022-12-03 14:23:58
3735,1,NULL,NULL,1,35,1211,86,2022-12-03 14:23:58,2022-12-03 14:23:58
3736,1,NULL,NULL,1,35,1215,86,2022-12-03 14:23:58,2022-12-03 14:23:58
3737,1,NULL,NULL,1,35,1223,86,2022-12-03 14:23:58,2022-12-03 14:23:58
3738,1,NULL,NULL,1,35,1230,86,2022-12-03 14:23:58,2022-12-03 14:23:58
3739,1,NULL,NULL,1,35,1236,86,2022-12-03 14:23:58,2022-12-03 14:23:58
3740,0,NULL,NULL,1,35,253,86,2022-12-03 14:23:58,2022-12-03 14:23:58
3741,NULL,NULL,NULL,1,35,254,86,2022-12-03 14:23:58,2022-12-03 14:23:58
3742,1,NULL,NULL,1,44,165,4,2022-12-10 7:35:26,2022-12-10 7:35:26
3743,1,NULL,NULL,1,44,168,4,2022-12-10 7:35:26,2022-12-10 7:35:26
3744,1,NULL,NULL,1,44,170,4,2022-12-10 7:35:26,2022-12-10 7:35:26
3745,0,NULL,NULL,1,44,173,4,2022-12-10 7:35:26,2022-12-10 7:35:26
3746,1,NULL,NULL,1,44,176,4,2022-12-10 7:35:26,2022-12-10 7:35:26
3747,1,NULL,NULL,1,44,177,4,2022-12-10 7:35:26,2022-12-10 7:35:26
3748,0,NULL,NULL,1,44,186,4,2022-12-10 7:35:26,2022-12-10 7:35:26
3749,1,NULL,apakah kamu pernah mengalami kegagalan? dan apakah anda sabar dlm menghadapi kegagalan tersebut?,1,44,7,4,2022-12-10 7:35:26,2022-12-10 7:35:26
3750,NULL,"Iman kita dapat mengubah kebencian menjadi kasih dan musuh menjadi kawan. Oleh karena itu, orang benar hidup dengan bertindak melalui iman; mereka hidup dengan percaya kepada Allah dan berjalan di jalan-Nya",NULL,1,44,8,4,2022-12-10 7:35:26,2022-12-10 7:35:26
3751,1,NULL,NULL,1,165,158,3,2022-12-21 4:24:16,2022-12-21 4:24:16
3752,1,NULL,NULL,1,165,159,3,2022-12-21 4:24:16,2022-12-21 4:24:16
3753,1,NULL,NULL,1,165,160,3,2022-12-21 4:24:16,2022-12-21 4:24:16
3754,1,NULL,NULL,1,165,161,3,2022-12-21 4:24:16,2022-12-21 4:24:16
3755,1,NULL,NULL,1,165,162,3,2022-12-21 4:24:16,2022-12-21 4:24:16
3756,1,NULL,NULL,1,165,163,3,2022-12-21 4:24:16,2022-12-21 4:24:16
3757,1,NULL,NULL,1,165,164,3,2022-12-21 4:24:16,2022-12-21 4:24:16
3758,NULL,NULL,NULL,1,165,5,3,2022-12-21 4:24:16,2022-12-21 4:24:16
3759,NULL,"karena, semuanya di lakukan dengan kesabaran",NULL,1,165,6,3,2022-12-21 4:24:16,2022-12-21 4:24:16
3760,1,NULL,NULL,1,172,17,2,2023-01-05 9:30:24,2023-01-05 9:30:24
3761,1,NULL,NULL,1,172,18,2,2023-01-05 9:30:24,2023-01-05 9:30:24
3762,1,NULL,NULL,1,172,19,2,2023-01-05 9:30:24,2023-01-05 9:30:24
3763,0,NULL,NULL,1,172,20,2,2023-01-05 9:30:24,2023-01-05 9:30:24
3764,1,NULL,NULL,1,172,21,2,2023-01-05 9:30:24,2023-01-05 9:30:24
3765,0,NULL,NULL,1,172,31,2,2023-01-05 9:30:24,2023-01-05 9:30:24
3766,1,NULL,NULL,1,172,1240,2,2023-01-05 9:30:24,2023-01-05 9:30:24
3767,NULL,NULL,NULL,1,172,3,2,2023-01-05 9:30:24,2023-01-05 9:30:24
3768,NULL,NULL,NULL,1,172,4,2,2023-01-05 9:30:24,2023-01-05 9:30:24
3769,1,NULL,NULL,1,58,281,82,2023-01-12 8:42:07,2023-01-12 8:42:07
3770,1,NULL,NULL,1,58,1190,82,2023-01-12 8:42:07,2023-01-12 8:42:07
3771,1,NULL,NULL,1,58,1191,82,2023-01-12 8:42:07,2023-01-12 8:42:07
3772,1,NULL,NULL,1,58,1192,82,2023-01-12 8:42:07,2023-01-12 8:42:07
3773,1,NULL,NULL,1,58,1193,82,2023-01-12 8:42:07,2023-01-12 8:42:07
3774,1,NULL,NULL,1,58,1194,82,2023-01-12 8:42:07,2023-01-12 8:42:07
3775,1,NULL,NULL,1,58,1195,82,2023-01-12 8:42:07,2023-01-12 8:42:07
3776,1,NULL,NULL,1,58,243,82,2023-01-12 8:42:07,2023-01-12 8:42:07
3777,NULL,NULL,NULL,1,58,244,82,2023-01-12 8:42:07,2023-01-12 8:42:07
3778,0,NULL,NULL,1,35,1200,87,2023-01-15 15:25:56,2023-01-15 15:25:56
3779,1,NULL,NULL,1,35,1206,87,2023-01-15 15:25:56,2023-01-15 15:25:56
3780,1,NULL,NULL,1,35,1212,87,2023-01-15 15:25:56,2023-01-15 15:25:56
3781,1,NULL,NULL,1,35,1218,87,2023-01-15 15:25:56,2023-01-15 15:25:56
3782,1,NULL,NULL,1,35,1224,87,2023-01-15 15:25:56,2023-01-15 15:25:56
3783,1,NULL,NULL,1,35,1231,87,2023-01-15 15:25:56,2023-01-15 15:25:56
3784,1,NULL,NULL,1,35,1237,87,2023-01-15 15:25:56,2023-01-15 15:25:56
3785,0,NULL,NULL,1,35,256,87,2023-01-15 15:25:56,2023-01-15 15:25:56
3786,NULL,NULL,NULL,1,35,257,87,2023-01-15 15:25:56,2023-01-15 15:25:56
3787,0,NULL,NULL,1,44,166,5,2023-01-17 12:39:59,2023-01-17 12:39:59
3788,1,NULL,NULL,1,44,167,5,2023-01-17 12:39:59,2023-01-17 12:39:59
3789,0,NULL,NULL,1,44,169,5,2023-01-17 12:39:59,2023-01-17 12:39:59
3790,0,NULL,NULL,1,44,171,5,2023-01-17 12:39:59,2023-01-17 12:39:59
3791,1,NULL,NULL,1,44,172,5,2023-01-17 12:39:59,2023-01-17 12:39:59
3792,1,NULL,NULL,1,44,174,5,2023-01-17 12:39:59,2023-01-17 12:39:59
3793,1,NULL,NULL,1,44,175,5,2023-01-17 12:39:59,2023-01-17 12:39:59
3794,1,NULL,mau menolong org lain tanpa membeda“kan agama mereka?,1,44,9,5,2023-01-17 12:39:59,2023-01-17 12:39:59
3795,NULL,"karena tuhan mengajarkan kita utk selalu berbuat kasih kepada org lain tanpa adanya membedakan antar agama, ras, suku, dan bahasa",NULL,1,44,10,5,2023-01-17 12:39:59,2023-01-17 12:39:59
3796,1,NULL,NULL,1,172,158,3,2023-01-24 16:00:34,2023-01-24 16:00:34
3797,1,NULL,NULL,1,172,159,3,2023-01-24 16:00:34,2023-01-24 16:00:34
3798,1,NULL,NULL,1,172,160,3,2023-01-24 16:00:34,2023-01-24 16:00:34
3799,1,NULL,NULL,1,172,161,3,2023-01-24 16:00:34,2023-01-24 16:00:34
3800,1,NULL,NULL,1,172,162,3,2023-01-24 16:00:34,2023-01-24 16:00:34
3801,1,NULL,NULL,1,172,163,3,2023-01-24 16:00:34,2023-01-24 16:00:34
3802,1,NULL,NULL,1,172,164,3,2023-01-24 16:00:34,2023-01-24 16:00:34
3803,0,NULL,NULL,1,172,5,3,2023-01-24 16:00:34,2023-01-24 16:00:34
3804,NULL,NULL,NULL,1,172,6,3,2023-01-24 16:00:34,2023-01-24 16:00:34
3877,1,NULL,NULL,1,194,17,2,2023-02-14 11:34:02,2023-02-14 11:34:02
3878,1,NULL,NULL,1,194,18,2,2023-02-14 11:34:02,2023-02-14 11:34:02
3879,0,NULL,NULL,1,194,19,2,2023-02-14 11:34:02,2023-02-14 11:34:02
3880,1,NULL,NULL,1,194,20,2,2023-02-14 11:34:02,2023-02-14 11:34:02
3881,1,NULL,NULL,1,194,21,2,2023-02-14 11:34:02,2023-02-14 11:34:02
3882,0,NULL,NULL,1,194,31,2,2023-02-14 11:34:02,2023-02-14 11:34:02
3883,1,NULL,NULL,1,194,1240,2,2023-02-14 11:34:02,2023-02-14 11:34:02
3884,1,NULL,NULL,1,194,3,2,2023-02-14 11:34:02,2023-02-14 11:34:02
3885,NULL,selalu memberi tanpa mengharapkan imbalan,NULL,1,194,4,2,2023-02-14 11:34:02,2023-02-14 11:34:02
3886,1,NULL,NULL,1,195,17,2,2023-02-15 8:33:17,2023-02-15 8:33:17
3887,1,NULL,NULL,1,195,18,2,2023-02-15 8:33:17,2023-02-15 8:33:17
3888,0,NULL,NULL,1,195,19,2,2023-02-15 8:33:17,2023-02-15 8:33:17
3889,0,NULL,NULL,1,195,20,2,2023-02-15 8:33:17,2023-02-15 8:33:17
3890,1,NULL,NULL,1,195,21,2,2023-02-15 8:33:17,2023-02-15 8:33:17
3891,1,NULL,NULL,1,195,31,2,2023-02-15 8:33:17,2023-02-15 8:33:17
3892,0,NULL,NULL,1,195,1240,2,2023-02-15 8:33:17,2023-02-15 8:33:17
3893,1,NULL,NULL,1,195,3,2,2023-02-15 8:33:17,2023-02-15 8:33:17
3894,NULL,karena ada kemauan untuk berubah walaupun dilakukan secara perlahan-lahan,NULL,1,195,4,2,2023-02-15 8:33:17,2023-02-15 8:33:17
3895,1,NULL,NULL,1,192,17,2,2023-02-15 14:03:45,2023-02-15 14:03:45
3896,1,NULL,NULL,1,192,18,2,2023-02-15 14:03:45,2023-02-15 14:03:45
3897,0,NULL,NULL,1,192,19,2,2023-02-15 14:03:45,2023-02-15 14:03:45
3898,1,NULL,NULL,1,192,20,2,2023-02-15 14:03:45,2023-02-15 14:03:45
3899,1,NULL,NULL,1,192,21,2,2023-02-15 14:03:45,2023-02-15 14:03:45
3900,1,NULL,NULL,1,192,31,2,2023-02-15 14:03:45,2023-02-15 14:03:45
3901,0,NULL,NULL,1,192,1240,2,2023-02-15 14:03:45,2023-02-15 14:03:45
3902,1,NULL,kasih yg murah hati yg seperti apakah yg Tuhan kehendaki atas hidup saya?,1,192,3,2,2023-02-15 14:03:45,2023-02-15 14:03:45
3903,NULL,penyertaan Allah,NULL,1,192,4,2,2023-02-15 14:03:45,2023-02-15 14:03:45
3904,1,NULL,NULL,1,194,158,3,2023-02-17 14:09:27,2023-02-17 14:09:27
3905,1,NULL,NULL,1,194,159,3,2023-02-17 14:09:27,2023-02-17 14:09:27
3906,1,NULL,NULL,1,194,160,3,2023-02-17 14:09:27,2023-02-17 14:09:27
3907,1,NULL,NULL,1,194,161,3,2023-02-17 14:09:27,2023-02-17 14:09:27
3908,1,NULL,NULL,1,194,162,3,2023-02-17 14:09:27,2023-02-17 14:09:27
3909,1,NULL,NULL,1,194,163,3,2023-02-17 14:09:27,2023-02-17 14:09:27
3910,1,NULL,NULL,1,194,164,3,2023-02-17 14:09:27,2023-02-17 14:09:27
3911,1,NULL,selalu sabar dalam menghadapi situasi apapun,1,194,5,3,2023-02-17 14:09:27,2023-02-17 14:09:27
3912,NULL,karena kunci keberhasilan adalah tetap sabar menghadapi situasi apapun dan terutama memiliki kasih karena kalau kita memiliki kasih pasti kita bisa berhasil dalam berbagai tantangan.,NULL,1,194,6,3,2023-02-17 14:09:27,2023-02-17 14:09:27
3913,1,NULL,NULL,1,192,158,3,2023-02-18 22:51:48,2023-02-18 22:51:48
3914,1,NULL,NULL,1,192,159,3,2023-02-18 22:51:48,2023-02-18 22:51:48
3915,0,NULL,NULL,1,192,160,3,2023-02-18 22:51:48,2023-02-18 22:51:48
3916,1,NULL,NULL,1,192,161,3,2023-02-18 22:51:48,2023-02-18 22:51:48
3917,1,NULL,NULL,1,192,162,3,2023-02-18 22:51:48,2023-02-18 22:51:48
3918,1,NULL,NULL,1,192,163,3,2023-02-18 22:51:48,2023-02-18 22:51:48
3919,0,NULL,NULL,1,192,164,3,2023-02-18 22:51:48,2023-02-18 22:51:48
3920,0,NULL,NULL,1,192,5,3,2023-02-18 22:51:48,2023-02-18 22:51:48
3921,NULL,NULL,NULL,1,192,6,3,2023-02-18 22:51:48,2023-02-18 22:51:48
3922,1,NULL,NULL,1,192,165,4,2023-02-18 22:52:44,2023-02-18 22:52:44
3923,NULL,NULL,NULL,1,192,168,4,2023-02-18 22:52:44,2023-02-18 22:52:44
3924,1,NULL,NULL,1,192,170,4,2023-02-18 22:52:44,2023-02-18 22:52:44
3925,1,NULL,NULL,1,192,173,4,2023-02-18 22:52:44,2023-02-18 22:52:44
3926,1,NULL,NULL,1,192,176,4,2023-02-18 22:52:44,2023-02-18 22:52:44
3927,1,NULL,NULL,1,192,177,4,2023-02-18 22:52:44,2023-02-18 22:52:44
3928,1,NULL,NULL,1,192,186,4,2023-02-18 22:52:44,2023-02-18 22:52:44
3929,1,NULL,besok egonya dan malasnya terkontrol,1,192,7,4,2023-02-18 22:52:44,2023-02-18 22:52:44
3930,NULL,semangat dan bersyukur,NULL,1,192,8,4,2023-02-18 22:52:44,2023-02-18 22:52:44
3931,1,NULL,NULL,1,194,165,4,2023-02-19 14:47:49,2023-02-19 14:47:49
3932,1,NULL,NULL,1,194,168,4,2023-02-19 14:47:49,2023-02-19 14:47:49
3933,1,NULL,NULL,1,194,170,4,2023-02-19 14:47:49,2023-02-19 14:47:49
3934,1,NULL,NULL,1,194,173,4,2023-02-19 14:47:49,2023-02-19 14:47:49
3935,1,NULL,NULL,1,194,176,4,2023-02-19 14:47:49,2023-02-19 14:47:49
3936,1,NULL,NULL,1,194,177,4,2023-02-19 14:47:49,2023-02-19 14:47:49
3937,1,NULL,NULL,1,194,186,4,2023-02-19 14:47:49,2023-02-19 14:47:49
3938,1,NULL,Apakah kamu sudah melakukan kebaikan,1,194,7,4,2023-02-19 14:47:49,2023-02-19 14:47:49
3939,NULL,karena kebaikan merupakan hal yang wajib dilakukan semua orang,NULL,1,194,8,4,2023-02-19 14:47:49,2023-02-19 14:47:49
3940,1,NULL,NULL,1,192,166,5,2023-02-20 2:33:57,2023-02-20 2:33:57
3941,1,NULL,NULL,1,192,167,5,2023-02-20 2:33:57,2023-02-20 2:33:57
3942,0,NULL,NULL,1,192,169,5,2023-02-20 2:33:57,2023-02-20 2:33:57
3943,0,NULL,NULL,1,192,171,5,2023-02-20 2:33:57,2023-02-20 2:33:57
3944,1,NULL,NULL,1,192,172,5,2023-02-20 2:33:57,2023-02-20 2:33:57
3945,1,NULL,NULL,1,192,174,5,2023-02-20 2:33:57,2023-02-20 2:33:57
3946,0,NULL,NULL,1,192,175,5,2023-02-20 2:33:57,2023-02-20 2:33:57
3947,1,NULL,next lebih lagi utk ngontrol emosi ya,1,192,9,5,2023-02-20 2:33:57,2023-02-20 2:33:57
3948,NULL,God's blessing,NULL,1,192,10,5,2023-02-20 2:33:57,2023-02-20 2:33:57
3949,1,NULL,NULL,1,194,166,5,2023-02-21 13:43:41,2023-02-21 13:43:41
3950,1,NULL,NULL,1,194,167,5,2023-02-21 13:43:41,2023-02-21 13:43:41
3951,1,NULL,NULL,1,194,169,5,2023-02-21 13:43:41,2023-02-21 13:43:41
3952,1,NULL,NULL,1,194,171,5,2023-02-21 13:43:41,2023-02-21 13:43:41
3953,1,NULL,NULL,1,194,172,5,2023-02-21 13:43:41,2023-02-21 13:43:41
3954,1,NULL,NULL,1,194,174,5,2023-02-21 13:43:41,2023-02-21 13:43:41
3955,1,NULL,NULL,1,194,175,5,2023-02-21 13:43:41,2023-02-21 13:43:41
3956,1,NULL,selalu membantu sesama,1,194,9,5,2023-02-21 13:43:41,2023-02-21 13:43:41
3957,NULL,kita membantu sesama sebisa kita tanpa mengharpakan apapun,NULL,1,194,10,5,2023-02-21 13:43:41,2023-02-21 13:43:41
3958,0,NULL,NULL,1,193,17,2,2023-02-22 4:48:18,2023-02-22 4:48:18
3959,0,NULL,NULL,1,193,18,2,2023-02-22 4:48:18,2023-02-22 4:48:18
3960,0,NULL,NULL,1,193,19,2,2023-02-22 4:48:18,2023-02-22 4:48:18
3961,0,NULL,NULL,1,193,20,2,2023-02-22 4:48:18,2023-02-22 4:48:18
3962,0,NULL,NULL,1,193,21,2,2023-02-22 4:48:18,2023-02-22 4:48:18
3963,0,NULL,NULL,1,193,31,2,2023-02-22 4:48:18,2023-02-22 4:48:18
3964,0,NULL,NULL,1,193,1240,2,2023-02-22 4:48:18,2023-02-22 4:48:18
3965,NULL,NULL,NULL,1,193,3,2,2023-02-22 4:48:18,2023-02-22 4:48:18
3966,NULL,NULL,NULL,1,193,4,2,2023-02-22 4:48:18,2023-02-22 4:48:18
3967,1,NULL,NULL,1,194,178,6,2023-02-22 14:24:19,2023-02-22 14:24:19
3968,1,NULL,NULL,1,194,179,6,2023-02-22 14:24:19,2023-02-22 14:24:19
3969,0,NULL,NULL,1,194,180,6,2023-02-22 14:24:19,2023-02-22 14:24:19
3970,1,NULL,NULL,1,194,181,6,2023-02-22 14:24:19,2023-02-22 14:24:19
3971,1,NULL,NULL,1,194,183,6,2023-02-22 14:24:19,2023-02-22 14:24:19
3972,0,NULL,NULL,1,194,184,6,2023-02-22 14:24:19,2023-02-22 14:24:19
3973,1,NULL,NULL,1,194,185,6,2023-02-22 14:24:19,2023-02-22 14:24:19
3974,NULL,NULL,NULL,1,194,11,6,2023-02-22 14:24:19,2023-02-22 14:24:19
3975,NULL,NULL,NULL,1,194,12,6,2023-02-22 14:24:19,2023-02-22 14:24:19
3976,1,NULL,NULL,1,194,191,7,2023-02-23 14:52:14,2023-02-23 14:52:14
3977,1,NULL,NULL,1,194,195,7,2023-02-23 14:52:14,2023-02-23 14:52:14
3978,1,NULL,NULL,1,194,196,7,2023-02-23 14:52:14,2023-02-23 14:52:14
3979,1,NULL,NULL,1,194,197,7,2023-02-23 14:52:14,2023-02-23 14:52:14
3980,1,NULL,NULL,1,194,198,7,2023-02-23 14:52:14,2023-02-23 14:52:14
3981,1,NULL,NULL,1,194,199,7,2023-02-23 14:52:14,2023-02-23 14:52:14
3982,0,NULL,NULL,1,194,201,7,2023-02-23 14:52:14,2023-02-23 14:52:14
3983,NULL,NULL,NULL,1,194,13,7,2023-02-23 14:52:14,2023-02-23 14:52:14
3984,NULL,NULL,NULL,1,194,14,7,2023-02-23 14:52:14,2023-02-23 14:52:14
3985,1,NULL,NULL,1,194,187,8,2023-02-25 14:34:27,2023-02-25 14:34:27
3986,1,NULL,NULL,1,194,188,8,2023-02-25 14:34:27,2023-02-25 14:34:27
3987,0,NULL,NULL,1,194,189,8,2023-02-25 14:34:27,2023-02-25 14:34:27
3988,1,NULL,NULL,1,194,190,8,2023-02-25 14:34:27,2023-02-25 14:34:27
3989,1,NULL,NULL,1,194,192,8,2023-02-25 14:34:27,2023-02-25 14:34:27
3990,1,NULL,NULL,1,194,193,8,2023-02-25 14:34:27,2023-02-25 14:34:27
3991,1,NULL,NULL,1,194,194,8,2023-02-25 14:34:27,2023-02-25 14:34:27
3992,NULL,NULL,NULL,1,194,15,8,2023-02-25 14:34:27,2023-02-25 14:34:27
3993,NULL,NULL,NULL,1,194,16,8,2023-02-25 14:34:27,2023-02-25 14:34:27
3994,1,NULL,NULL,1,196,17,2,2023-02-26 21:26:04,2023-02-26 21:26:04
3995,1,NULL,NULL,1,196,18,2,2023-02-26 21:26:04,2023-02-26 21:26:04
3996,0,NULL,NULL,1,196,19,2,2023-02-26 21:26:04,2023-02-26 21:26:04
3997,0,NULL,NULL,1,196,20,2,2023-02-26 21:26:04,2023-02-26 21:26:04
3998,0,NULL,NULL,1,196,21,2,2023-02-26 21:26:04,2023-02-26 21:26:04
3999,0,NULL,NULL,1,196,31,2,2023-02-26 21:26:04,2023-02-26 21:26:04
4000,1,NULL,NULL,1,196,1240,2,2023-02-26 21:26:04,2023-02-26 21:26:04
4001,0,NULL,ingin cepat-cepat membalas,1,196,3,2,2023-02-26 21:26:04,2023-02-26 21:26:04
4002,NULL,"aku gagal karena masih baru melatih, besok akan saya latoh lagi",NULL,1,196,4,2,2023-02-26 21:26:04,2023-02-26 21:26:04
4003,1,NULL,NULL,1,195,158,3,2023-02-27 2:48:11,2023-02-27 2:48:11
4004,1,NULL,NULL,1,195,159,3,2023-02-27 2:48:11,2023-02-27 2:48:11
4005,1,NULL,NULL,1,195,160,3,2023-02-27 2:48:11,2023-02-27 2:48:11
4006,0,NULL,NULL,1,195,161,3,2023-02-27 2:48:11,2023-02-27 2:48:11
4007,1,NULL,NULL,1,195,162,3,2023-02-27 2:48:11,2023-02-27 2:48:11
4008,1,NULL,NULL,1,195,163,3,2023-02-27 2:48:11,2023-02-27 2:48:11
4009,0,NULL,NULL,1,195,164,3,2023-02-27 2:48:11,2023-02-27 2:48:11
4010,0,NULL,NULL,1,195,5,3,2023-02-27 2:48:11,2023-02-27 2:48:11
4011,NULL,NULL,NULL,1,195,6,3,2023-02-27 2:48:11,2023-02-27 2:48:11
4012,1,NULL,NULL,1,195,158,3,2023-02-27 2:48:12,2023-02-27 2:48:12
4013,1,NULL,NULL,1,195,159,3,2023-02-27 2:48:12,2023-02-27 2:48:12
4014,1,NULL,NULL,1,195,160,3,2023-02-27 2:48:12,2023-02-27 2:48:12
4015,0,NULL,NULL,1,195,161,3,2023-02-27 2:48:12,2023-02-27 2:48:12
4016,1,NULL,NULL,1,195,162,3,2023-02-27 2:48:12,2023-02-27 2:48:12
4017,1,NULL,NULL,1,195,163,3,2023-02-27 2:48:12,2023-02-27 2:48:12
4018,0,NULL,NULL,1,195,164,3,2023-02-27 2:48:12,2023-02-27 2:48:12
4019,0,NULL,NULL,1,195,5,3,2023-02-27 2:48:12,2023-02-27 2:48:12
4020,NULL,NULL,NULL,1,195,6,3,2023-02-27 2:48:12,2023-02-27 2:48:12
4021,1,NULL,NULL,1,195,158,3,2023-02-27 2:48:14,2023-02-27 2:48:14
4022,1,NULL,NULL,1,195,159,3,2023-02-27 2:48:14,2023-02-27 2:48:14
4023,1,NULL,NULL,1,195,160,3,2023-02-27 2:48:14,2023-02-27 2:48:14
4024,0,NULL,NULL,1,195,161,3,2023-02-27 2:48:14,2023-02-27 2:48:14
4025,1,NULL,NULL,1,195,162,3,2023-02-27 2:48:14,2023-02-27 2:48:14
4026,1,NULL,NULL,1,195,163,3,2023-02-27 2:48:14,2023-02-27 2:48:14
4027,0,NULL,NULL,1,195,164,3,2023-02-27 2:48:14,2023-02-27 2:48:14
4028,0,NULL,NULL,1,195,5,3,2023-02-27 2:48:14,2023-02-27 2:48:14
4029,NULL,NULL,NULL,1,195,6,3,2023-02-27 2:48:14,2023-02-27 2:48:14
4030,0,NULL,NULL,1,193,158,3,2023-02-27 3:36:24,2023-02-27 3:36:24
4031,1,NULL,NULL,1,193,159,3,2023-02-27 3:36:24,2023-02-27 3:36:24
4032,1,NULL,NULL,1,193,160,3,2023-02-27 3:36:24,2023-02-27 3:36:24
4033,1,NULL,NULL,1,193,161,3,2023-02-27 3:36:24,2023-02-27 3:36:24
4034,0,NULL,NULL,1,193,162,3,2023-02-27 3:36:24,2023-02-27 3:36:24
4035,1,NULL,NULL,1,193,163,3,2023-02-27 3:36:24,2023-02-27 3:36:24
4036,0,NULL,NULL,1,193,164,3,2023-02-27 3:36:24,2023-02-27 3:36:24
4037,0,NULL,NULL,1,193,5,3,2023-02-27 3:36:24,2023-02-27 3:36:24
4038,NULL,tidak bisa mengendalikan diri,NULL,1,193,6,3,2023-02-27 3:36:24,2023-02-27 3:36:24
4039,0,NULL,NULL,1,194,281,82,2023-02-27 12:37:38,2023-02-27 12:37:38
4040,1,NULL,NULL,1,194,1190,82,2023-02-27 12:37:38,2023-02-27 12:37:38
4041,1,NULL,NULL,1,194,1191,82,2023-02-27 12:37:38,2023-02-27 12:37:38
4042,0,NULL,NULL,1,194,1192,82,2023-02-27 12:37:38,2023-02-27 12:37:38
4043,1,NULL,NULL,1,194,1193,82,2023-02-27 12:37:38,2023-02-27 12:37:38
4044,1,NULL,NULL,1,194,1194,82,2023-02-27 12:37:38,2023-02-27 12:37:38
4045,0,NULL,NULL,1,194,1195,82,2023-02-27 12:37:38,2023-02-27 12:37:38
4046,NULL,NULL,NULL,1,194,243,82,2023-02-27 12:37:38,2023-02-27 12:37:38
4047,NULL,NULL,NULL,1,194,244,82,2023-02-27 12:37:38,2023-02-27 12:37:38
4048,1,NULL,NULL,1,193,165,4,2023-02-28 15:12:02,2023-02-28 15:12:02
4049,1,NULL,NULL,1,193,168,4,2023-02-28 15:12:02,2023-02-28 15:12:02
4050,0,NULL,NULL,1,193,170,4,2023-02-28 15:12:02,2023-02-28 15:12:02
4051,1,NULL,NULL,1,193,173,4,2023-02-28 15:12:02,2023-02-28 15:12:02
4052,1,NULL,NULL,1,193,176,4,2023-02-28 15:12:02,2023-02-28 15:12:02
4053,0,NULL,NULL,1,193,177,4,2023-02-28 15:12:02,2023-02-28 15:12:02
4054,0,NULL,NULL,1,193,186,4,2023-02-28 15:12:02,2023-02-28 15:12:02
4055,1,NULL,bagaimana menjadi pribadi yang banyak disenangi orang?,1,193,7,4,2023-02-28 15:12:02,2023-02-28 15:12:02
4056,NULL,berusaha,NULL,1,193,8,4,2023-02-28 15:12:02,2023-02-28 15:12:02
4057,1,NULL,NULL,1,192,178,6,2023-03-01 2:11:42,2023-03-01 2:11:42
4058,1,NULL,NULL,1,192,179,6,2023-03-01 2:11:42,2023-03-01 2:11:42
4059,1,NULL,NULL,1,192,180,6,2023-03-01 2:11:42,2023-03-01 2:11:42
4060,1,NULL,NULL,1,192,181,6,2023-03-01 2:11:42,2023-03-01 2:11:42
4061,1,NULL,NULL,1,192,183,6,2023-03-01 2:11:42,2023-03-01 2:11:42
4062,1,NULL,NULL,1,192,184,6,2023-03-01 2:11:42,2023-03-01 2:11:42
4063,1,NULL,NULL,1,192,185,6,2023-03-01 2:11:42,2023-03-01 2:11:42
4064,1,NULL,harus tepat waktu,1,192,11,6,2023-03-01 2:11:42,2023-03-01 2:11:42
4065,NULL,Tuhan Yesus,NULL,1,192,12,6,2023-03-01 2:11:42,2023-03-01 2:11:42
4066,1,NULL,NULL,1,192,191,7,2023-03-01 2:12:11,2023-03-01 2:12:11
4067,1,NULL,NULL,1,192,195,7,2023-03-01 2:12:11,2023-03-01 2:12:11
4068,1,NULL,NULL,1,192,196,7,2023-03-01 2:12:11,2023-03-01 2:12:11
4069,1,NULL,NULL,1,192,197,7,2023-03-01 2:12:11,2023-03-01 2:12:11
4070,1,NULL,NULL,1,192,198,7,2023-03-01 2:12:11,2023-03-01 2:12:11
4071,1,NULL,NULL,1,192,199,7,2023-03-01 2:12:11,2023-03-01 2:12:11
4072,0,NULL,NULL,1,192,201,7,2023-03-01 2:12:11,2023-03-01 2:12:11
4073,0,NULL,NULL,1,192,13,7,2023-03-01 2:12:11,2023-03-01 2:12:11
4074,NULL,NULL,NULL,1,192,14,7,2023-03-01 2:12:11,2023-03-01 2:12:11
4075,1,NULL,NULL,1,192,187,8,2023-03-01 2:12:43,2023-03-01 2:12:43
4076,1,NULL,NULL,1,192,188,8,2023-03-01 2:12:43,2023-03-01 2:12:43
4077,1,NULL,NULL,1,192,189,8,2023-03-01 2:12:43,2023-03-01 2:12:43
4078,1,NULL,NULL,1,192,190,8,2023-03-01 2:12:43,2023-03-01 2:12:43
4079,1,NULL,NULL,1,192,192,8,2023-03-01 2:12:43,2023-03-01 2:12:43
4080,0,NULL,NULL,1,192,193,8,2023-03-01 2:12:43,2023-03-01 2:12:43
4081,0,NULL,NULL,1,192,194,8,2023-03-01 2:12:43,2023-03-01 2:12:43
4082,0,NULL,NULL,1,192,15,8,2023-03-01 2:12:43,2023-03-01 2:12:43
4083,NULL,NULL,NULL,1,192,16,8,2023-03-01 2:12:43,2023-03-01 2:12:43
4084,1,NULL,NULL,1,192,281,82,2023-03-01 2:13:43,2023-03-01 2:13:43
4085,0,NULL,NULL,1,192,1190,82,2023-03-01 2:13:43,2023-03-01 2:13:43
